,0
845,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']"
846,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']"
847,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']"
848,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']"
849,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']"
850,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']"
851,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']"
852,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']"
853,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']"
854,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']"
855,"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'electric bass', 'free jazz', 'hard bop', 'jazz', 'jazz double bass', 'jazz fusion']"
856,"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'electric bass', 'free jazz', 'hard bop', 'jazz', 'jazz double bass', 'jazz fusion']"
857,"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'electric bass', 'free jazz', 'hard bop', 'jazz', 'jazz double bass', 'jazz fusion']"
858,"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'electric bass', 'free jazz', 'hard bop', 'jazz', 'jazz double bass', 'jazz fusion']"
859,"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'electric bass', 'free jazz', 'hard bop', 'jazz', 'jazz double bass', 'jazz fusion']"
860,"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'electric bass', 'free jazz', 'hard bop', 'jazz', 'jazz double bass', 'jazz fusion']"
861,"['bebop', 'free jazz', 'jazz', 'jazz saxophone']"
862,"['bebop', 'free jazz', 'hard bop', 'jazz', 'jazz quartet', 'jazz saxophone']"
863,"['adult standards', 'african-american classical', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']"
864,"['bebop', 'free jazz', 'hard bop', 'jazz', 'jazz quartet', 'jazz saxophone']"
865,"['bebop', 'free jazz', 'jazz', 'jazz saxophone']"
866,"['bebop', 'free jazz', 'hard bop', 'jazz', 'jazz quartet', 'jazz saxophone']"
867,"['bebop', 'free jazz', 'jazz', 'jazz saxophone']"
868,"['adult standards', 'african-american classical', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']"
869,"['bebop', 'free jazz', 'hard bop', 'jazz', 'jazz quartet', 'jazz saxophone']"
870,"['bebop', 'free jazz', 'jazz', 'jazz saxophone']"
871,"['bebop', 'free jazz', 'hard bop', 'jazz', 'jazz quartet', 'jazz saxophone']"
872,"['bebop', 'big band', 'hard bop', 'jazz', 'jazz fusion', 'jazz saxophone', 'soul jazz']"
873,"['bebop', 'free jazz', 'jazz', 'jazz saxophone']"
874,"['bebop', 'free jazz', 'hard bop', 'jazz', 'jazz quartet', 'jazz saxophone']"
875,"['bebop', 'free jazz', 'hard bop', 'jazz', 'jazz quartet', 'jazz saxophone']"
876,"['bebop', 'free jazz', 'jazz', 'jazz saxophone']"
877,"['bebop', 'free jazz', 'hard bop', 'jazz', 'jazz quartet', 'jazz saxophone']"
878,"['bebop', 'free jazz', 'hard bop', 'jazz', 'jazz quartet', 'jazz saxophone']"
879,"['bebop', 'free jazz', 'hard bop', 'jazz', 'jazz quartet', 'jazz saxophone']"
880,"['bebop', 'free jazz', 'hard bop', 'jazz', 'jazz quartet', 'jazz saxophone']"
881,"['bebop', 'free jazz', 'jazz', 'jazz saxophone']"
882,[]
883,[]
884,[]
885,[]
886,[]
887,[]
888,[]
889,[]
890,[]
891,"['permanent wave', 'punk']"
892,"['permanent wave', 'punk']"
893,"['permanent wave', 'punk']"
894,"['classical', 'french romanticism', 'late romantic era']"
895,"['classical', 'french romanticism', 'late romantic era']"
896,"['classical', 'french romanticism', 'late romantic era']"
897,"['classical', 'french romanticism', 'late romantic era']"
898,"['classical', 'french romanticism', 'late romantic era']"
899,"['classical', 'french romanticism', 'late romantic era']"
900,"['classical', 'french romanticism', 'late romantic era']"
901,"['classical', 'french romanticism', 'late romantic era']"
902,"['classical', 'french romanticism', 'late romantic era']"
903,"['classical', 'german romanticism', 'late romantic era']"
904,"['classical', 'german romanticism', 'late romantic era']"
905,"['classical', 'german romanticism', 'late romantic era']"
906,"['classical', 'german romanticism', 'late romantic era']"
907,"['classical', 'german romanticism', 'late romantic era']"
908,"['classical', 'german romanticism', 'late romantic era']"
909,"['classical', 'german romanticism', 'late romantic era']"
910,"['dancehall', 'dancehall queen', 'jamaican dancehall']"
911,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']"
912,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']"
913,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']"
914,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']"
915,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']"
916,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']"
917,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']"
918,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']"
919,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']"
920,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']"
921,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']"
922,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']"
923,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']"
924,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']"
925,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']"
926,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']"
927,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']"
928,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']"
929,"['austro-german modernism', 'avant-garde', 'classical', 'contemporary classical', 'early modern classical', 'laboratorio', 'neoclassicism']"
930,"['austro-german modernism', 'avant-garde', 'classical', 'contemporary classical', 'early modern classical', 'laboratorio', 'neoclassicism']"
931,"['austro-german modernism', 'avant-garde', 'classical', 'contemporary classical', 'early modern classical', 'laboratorio', 'neoclassicism']"
932,"['austro-german modernism', 'avant-garde', 'classical', 'contemporary classical', 'early modern classical', 'laboratorio', 'neoclassicism']"
933,"['austro-german modernism', 'avant-garde', 'classical', 'contemporary classical', 'early modern classical', 'laboratorio', 'neoclassicism']"
934,"['austro-german modernism', 'avant-garde', 'classical', 'contemporary classical', 'early modern classical', 'laboratorio', 'neoclassicism']"
935,"['austro-german modernism', 'avant-garde', 'classical', 'contemporary classical', 'early modern classical', 'laboratorio', 'neoclassicism']"
936,"['indie pop rock', 'slc indie']"
937,"['baroque', 'classical', 'early music', 'french baroque', 'french opera']"
938,"['baroque', 'classical', 'early music', 'french baroque', 'french opera']"
939,"['baroque', 'classical', 'early music', 'french baroque', 'french opera']"
940,"['baroque', 'classical', 'early music', 'french baroque', 'french opera']"
941,"['baroque', 'classical', 'early music', 'french baroque', 'french opera']"
942,"['baroque', 'classical', 'early music', 'french baroque', 'french opera']"
943,"['baroque', 'classical', 'early music', 'french baroque', 'french opera']"
944,"['baroque', 'classical', 'early music', 'french baroque', 'french opera']"
945,"['baroque', 'classical', 'early music', 'french baroque', 'french opera']"
946,"['classical', 'early modern classical', 'french romanticism']"
947,"['classical', 'early modern classical', 'french romanticism']"
948,"['classical', 'early modern classical', 'french romanticism']"
949,"['classical', 'early modern classical', 'french romanticism']"
950,"['classical', 'early modern classical', 'french romanticism']"
951,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
952,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
953,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
954,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
955,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
956,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
957,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
958,"['desi hip hop', 'tamil pop']"
959,"['desi hip hop', 'tamil pop']"
960,"['desi hip hop', 'tamil pop']"
961,"['desi hip hop', 'tamil pop']"
962,"['desi hip hop', 'tamil pop']"
963,"['desi hip hop', 'tamil pop']"
964,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
965,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
966,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
967,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
968,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
969,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
970,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
971,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
972,"['orchestral soundtrack', 'scorecore', 'soundtrack', 'video game music']"
973,"['orchestral soundtrack', 'scorecore', 'soundtrack', 'video game music']"
974,"['orchestral soundtrack', 'scorecore', 'soundtrack', 'video game music']"
975,"['orchestral soundtrack', 'scorecore', 'soundtrack', 'video game music']"
976,"['orchestral soundtrack', 'scorecore', 'soundtrack', 'video game music']"
977,"['orchestral soundtrack', 'scorecore', 'soundtrack', 'video game music']"
978,"['orchestral soundtrack', 'scorecore', 'soundtrack', 'video game music']"
979,"['orchestral soundtrack', 'scorecore', 'soundtrack', 'video game music']"
980,"['orchestral soundtrack', 'scorecore', 'soundtrack', 'video game music']"
981,"['orchestral soundtrack', 'scorecore', 'soundtrack', 'video game music']"
982,"['orchestral soundtrack', 'scorecore', 'soundtrack', 'video game music']"
983,"['orchestral soundtrack', 'scorecore', 'soundtrack', 'video game music']"
984,"['orchestral soundtrack', 'scorecore', 'soundtrack', 'video game music']"
985,"['orchestral soundtrack', 'scorecore', 'soundtrack', 'video game music']"
986,"['orchestral soundtrack', 'scorecore', 'soundtrack', 'video game music']"
987,"['orchestral soundtrack', 'scorecore', 'soundtrack', 'video game music']"
988,"['orchestral soundtrack', 'scorecore', 'soundtrack', 'video game music']"
989,"['bebop', 'cool jazz', 'jazz', 'jazz piano']"
990,"['bebop', 'cool jazz', 'jazz', 'jazz piano']"
991,"['bebop', 'cool jazz', 'jazz', 'jazz piano']"
992,"['bebop', 'cool jazz', 'jazz', 'jazz piano']"
993,"['bebop', 'cool jazz', 'jazz', 'jazz piano']"
994,"['bebop', 'cool jazz', 'jazz', 'jazz piano']"
995,"['bebop', 'cool jazz', 'jazz', 'jazz piano']"
996,"['bebop', 'cool jazz', 'jazz', 'jazz piano']"
997,"['bebop', 'cool jazz', 'jazz', 'jazz piano']"
998,"['bebop', 'cool jazz', 'jazz', 'jazz piano']"
999,"['bebop', 'contemporary post-bop', 'hard bop', 'jazz', 'jazz piano', 'stride']"
1000,"['bebop', 'contemporary post-bop', 'hard bop', 'jazz', 'jazz piano', 'stride']"
1001,"['bebop', 'contemporary post-bop', 'hard bop', 'jazz', 'jazz piano', 'stride']"
1002,"['bebop', 'contemporary post-bop', 'hard bop', 'jazz', 'jazz piano', 'stride']"
1003,"['bebop', 'contemporary post-bop', 'hard bop', 'jazz', 'jazz piano', 'stride']"
1004,"['bebop', 'contemporary post-bop', 'hard bop', 'jazz', 'jazz piano', 'stride']"
1005,"['bebop', 'big band', 'contemporary jazz', 'contemporary post-bop', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz fusion', 'jazz trumpet', 'soul jazz']"
1006,"['bebop', 'big band', 'contemporary jazz', 'contemporary post-bop', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz fusion', 'jazz trumpet', 'soul jazz']"
1007,"['bebop', 'big band', 'contemporary jazz', 'contemporary post-bop', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz fusion', 'jazz trumpet', 'soul jazz']"
1008,"['bebop', 'big band', 'contemporary jazz', 'contemporary post-bop', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz fusion', 'jazz trumpet', 'soul jazz']"
1009,"['bebop', 'big band', 'contemporary jazz', 'contemporary post-bop', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz fusion', 'jazz trumpet', 'soul jazz']"
1010,"['bebop', 'big band', 'contemporary jazz', 'contemporary post-bop', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz fusion', 'jazz trumpet', 'soul jazz']"
1011,"['bebop', 'big band', 'contemporary jazz', 'contemporary post-bop', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz fusion', 'jazz trumpet', 'soul jazz']"
1012,[]
1013,[]
1014,[]
1015,['rockabilly']
1016,['rockabilly']
1017,['rockabilly']
1018,['rockabilly']
1019,['rockabilly']
1020,['rockabilly']
1021,['rockabilly']
1022,['rockabilly']
1023,['rockabilly']
1024,['rockabilly']
1025,['rockabilly']
1026,['rockabilly']
1027,"['bebop', 'hard bop', 'jazz trumpet']"
1028,"['bebop', 'hard bop', 'jazz trumpet']"
1029,"['bebop', 'hard bop', 'jazz trumpet']"
1030,"['bebop', 'hard bop', 'jazz trumpet']"
1031,"['bebop', 'hard bop', 'jazz trumpet']"
1032,"['bebop', 'hard bop', 'jazz trumpet']"
1033,"['bebop', 'hard bop', 'jazz trumpet']"
1034,"['classical', 'compositional ambient', 'russian modern classical']"
1035,"['classical performance', 'orchestral performance']"
1036,[]
1037,[]
1038,"['classical performance', 'orchestral performance']"
1039,"['classical', 'compositional ambient', 'russian modern classical']"
1040,"['classical', 'compositional ambient', 'russian modern classical']"
1041,"['classical', 'compositional ambient', 'russian modern classical']"
1042,[]
1043,"['classical', 'compositional ambient', 'russian modern classical']"
1044,"['classical', 'compositional ambient', 'russian modern classical']"
1045,[]
1046,"['classical', 'compositional ambient', 'russian modern classical']"
1047,"['classical', 'compositional ambient', 'russian modern classical']"
1048,"['classical', 'compositional ambient', 'russian modern classical']"
1049,"['classical', 'compositional ambient', 'russian modern classical']"
1050,[]
1051,"['classical', 'compositional ambient', 'russian modern classical']"
1052,[]
1053,"['classical', 'compositional ambient', 'russian modern classical']"
1054,[]
1055,[]
1056,[]
1057,[]
1058,[]
1059,[]
1060,[]
1061,[]
1062,[]
1063,"['bebop', 'free jazz', 'hard bop', 'jazz quartet']"
1064,"['bebop', 'free jazz', 'hard bop', 'jazz quartet']"
1065,"['bebop', 'free jazz', 'hard bop', 'jazz quartet']"
1066,"['bebop', 'free jazz', 'hard bop', 'jazz quartet']"
1067,"['bebop', 'free jazz', 'hard bop', 'jazz quartet']"
1068,"['bebop', 'free jazz', 'hard bop', 'jazz quartet']"
1069,"['bebop', 'free jazz', 'hard bop', 'jazz quartet']"
1070,"['bebop', 'big band', 'cool jazz', 'jazz', 'jazz saxophone', 'library music', 'stride', 'swing', 'vocal jazz']"
1071,"['bebop', 'big band', 'cool jazz', 'jazz', 'jazz saxophone', 'library music', 'stride', 'swing', 'vocal jazz']"
1072,"['bebop', 'big band', 'cool jazz', 'jazz', 'jazz saxophone', 'library music', 'stride', 'swing', 'vocal jazz']"
1073,"['bebop', 'big band', 'cool jazz', 'jazz', 'jazz saxophone', 'library music', 'stride', 'swing', 'vocal jazz']"
1074,"['bebop', 'big band', 'cool jazz', 'jazz', 'jazz saxophone', 'library music', 'stride', 'swing', 'vocal jazz']"
1075,"['bebop', 'big band', 'cool jazz', 'jazz', 'jazz saxophone', 'library music', 'stride', 'swing', 'vocal jazz']"
1076,"['bebop', 'big band', 'cool jazz', 'jazz', 'jazz saxophone', 'library music', 'stride', 'swing', 'vocal jazz']"
1077,"['bebop', 'big band', 'cool jazz', 'jazz', 'jazz saxophone', 'library music', 'stride', 'swing', 'vocal jazz']"
1078,"['adult standards', 'lounge', 'torch song', 'vocal jazz']"
1079,"['adult standards', 'lounge', 'torch song', 'vocal jazz']"
1080,"['adult standards', 'lounge', 'torch song', 'vocal jazz']"
1081,"['adult standards', 'lounge', 'torch song', 'vocal jazz']"
1082,"['adult standards', 'lounge', 'torch song', 'vocal jazz']"
1083,"['adult standards', 'lounge', 'torch song', 'vocal jazz']"
1084,"['adult standards', 'lounge', 'torch song', 'vocal jazz']"
1085,"['adult standards', 'lounge', 'torch song', 'vocal jazz']"
1086,"['adult standards', 'lounge', 'torch song', 'vocal jazz']"
1087,"['adult standards', 'lounge', 'torch song', 'vocal jazz']"
1088,"['adult standards', 'lounge', 'torch song', 'vocal jazz']"
1089,"['adult standards', 'lounge', 'torch song', 'vocal jazz']"
1090,"['adult standards', 'lounge', 'torch song', 'vocal jazz']"
1091,"['adult standards', 'lounge', 'torch song', 'vocal jazz']"
1092,"['free jazz', 'jazz drums', 'jazz funk', 'soul jazz']"
1093,"['free jazz', 'jazz drums', 'jazz funk', 'soul jazz']"
1094,"['free jazz', 'jazz drums', 'jazz funk', 'soul jazz']"
1095,"['free jazz', 'jazz drums', 'jazz funk', 'soul jazz']"
1096,"['free jazz', 'jazz drums', 'jazz funk', 'soul jazz']"
1097,"['free jazz', 'jazz drums', 'jazz funk', 'soul jazz']"
1098,[]
1099,"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'electric bass', 'free jazz', 'hard bop', 'jazz', 'jazz double bass', 'jazz fusion']"
1100,"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'electric bass', 'free jazz', 'hard bop', 'jazz', 'jazz double bass', 'jazz fusion']"
1101,"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'electric bass', 'free jazz', 'hard bop', 'jazz', 'jazz double bass', 'jazz fusion']"
1102,"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'electric bass', 'free jazz', 'hard bop', 'jazz', 'jazz double bass', 'jazz fusion']"
1103,['wrestling']
1104,"['classic rock', 'country rock', 'folk', 'folk rock', 'indie r&b', 'rock', 'roots rock', 'singer-songwriter']"
1105,"['classic rock', 'country rock', 'folk', 'folk rock', 'indie r&b', 'rock', 'roots rock', 'singer-songwriter']"
1106,"['classic rock', 'country rock', 'folk', 'folk rock', 'indie r&b', 'rock', 'roots rock', 'singer-songwriter']"
1107,"['classic rock', 'country rock', 'folk', 'folk rock', 'indie r&b', 'rock', 'roots rock', 'singer-songwriter']"
1108,"['classic rock', 'country rock', 'folk', 'folk rock', 'indie r&b', 'rock', 'roots rock', 'singer-songwriter']"
1109,"['classic rock', 'country rock', 'folk', 'folk rock', 'indie r&b', 'rock', 'roots rock', 'singer-songwriter']"
1110,"['classic rock', 'country rock', 'folk', 'folk rock', 'indie r&b', 'rock', 'roots rock', 'singer-songwriter']"
1111,"['classic rock', 'country rock', 'folk', 'folk rock', 'indie r&b', 'rock', 'roots rock', 'singer-songwriter']"
1112,"['classic rock', 'country rock', 'folk', 'folk rock', 'indie r&b', 'rock', 'roots rock', 'singer-songwriter']"
1113,"['classic rock', 'country rock', 'folk', 'folk rock', 'indie r&b', 'rock', 'roots rock', 'singer-songwriter']"
1114,"['classic rock', 'country rock', 'folk', 'folk rock', 'indie r&b', 'rock', 'roots rock', 'singer-songwriter']"
1115,"['classic rock', 'country rock', 'folk', 'folk rock', 'indie r&b', 'rock', 'roots rock', 'singer-songwriter']"
1116,"['classic rock', 'country rock', 'folk', 'folk rock', 'indie r&b', 'rock', 'roots rock', 'singer-songwriter']"
1117,"['bebop', 'jazz', 'jazz piano']"
1118,"['bebop', 'jazz', 'jazz piano']"
1119,"['bebop', 'jazz', 'jazz piano']"
1120,"['bebop', 'jazz', 'jazz piano']"
1121,"['bebop', 'jazz', 'jazz piano']"
1122,"['bebop', 'jazz', 'jazz piano']"
1123,"['bebop', 'jazz', 'jazz piano']"
1124,"['bebop', 'jazz', 'jazz piano']"
1125,"['bebop', 'jazz', 'jazz piano']"
1126,"['bebop', 'jazz', 'jazz piano']"
1127,"['bebop', 'jazz', 'jazz piano']"
1128,"['bebop', 'jazz', 'jazz piano']"
1129,"['adult standards', 'african-american classical', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']"
1130,"['adult standards', 'african-american classical', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']"
1131,"['adult standards', 'african-american classical', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']"
1132,"['adult standards', 'african-american classical', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']"
1133,"['adult standards', 'african-american classical', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']"
1134,"['adult standards', 'african-american classical', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']"
1135,"['adult standards', 'african-american classical', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']"
1136,"['adult standards', 'african-american classical', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']"
1137,"['adult standards', 'african-american classical', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']"
1138,"['adult standards', 'african-american classical', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']"
1139,"['adult standards', 'african-american classical', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']"
1140,"['adult standards', 'african-american classical', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']"
1141,"['adult standards', 'african-american classical', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']"
1142,"['adult standards', 'african-american classical', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']"
1143,"['adult standards', 'african-american classical', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']"
1144,"['classical', 'czech classical', 'late romantic era']"
1145,"['classical', 'czech classical', 'late romantic era']"
1146,"['classical', 'czech classical', 'late romantic era']"
1147,"['classical', 'czech classical', 'late romantic era']"
1148,"['classical', 'czech classical', 'late romantic era']"
1149,"['classical', 'czech classical', 'late romantic era']"
1150,['bossa nova']
1151,['bossa nova']
1152,['bossa nova']
1153,['bossa nova']
1154,['bossa nova']
1155,['bossa nova']
1156,['bossa nova']
1157,['bossa nova']
1158,['bossa nova']
1159,['bossa nova']
1160,['bossa nova']
1161,['bossa nova']
1162,"['classical', 'post-romantic era']"
1163,"['classical', 'post-romantic era']"
1164,"['classical', 'post-romantic era']"
1165,"['classical', 'post-romantic era']"
1166,"['classical', 'post-romantic era']"
1167,"['classical', 'post-romantic era']"
1168,"['classical', 'post-romantic era']"
1169,"['classical', 'post-romantic era']"
1170,"['classical', 'post-romantic era']"
1171,"['classical', 'post-romantic era']"
1172,"['classical', 'post-romantic era']"
1173,"['classical', 'post-romantic era']"
1174,"['classical', 'post-romantic era']"
1175,"['classical', 'post-romantic era']"
1176,"['classical', 'post-romantic era']"
1177,"['classical', 'post-romantic era']"
1178,"['classical', 'post-romantic era']"
1179,"['classical', 'post-romantic era']"
1180,"['classical', 'post-romantic era']"
1181,"['classical', 'post-romantic era']"
1182,"['classical', 'post-romantic era']"
1183,"['classical', 'post-romantic era']"
1184,"['classical', 'post-romantic era']"
1185,"['classical', 'post-romantic era']"
1186,"['classical', 'post-romantic era']"
1187,"['j-core', 'rhythm game']"
1188,"['j-core', 'rhythm game']"
1189,"['j-core', 'rhythm game']"
1190,"['j-core', 'rhythm game']"
1191,"['j-core', 'rhythm game']"
1192,"['j-core', 'rhythm game']"
1193,"['j-core', 'rhythm game']"
1194,"['j-core', 'rhythm game']"
1195,"['j-core', 'rhythm game']"
1196,"['bebop', 'hard bop', 'jazz', 'jazz saxophone', 'vocal jazz']"
1197,"['bebop', 'hard bop', 'jazz', 'jazz saxophone', 'vocal jazz']"
1198,"['bebop', 'hard bop', 'jazz', 'jazz saxophone', 'vocal jazz']"
1199,"['bebop', 'hard bop', 'jazz', 'jazz saxophone', 'vocal jazz']"
1200,"['bebop', 'hard bop', 'jazz', 'jazz saxophone', 'vocal jazz']"
1201,"['bebop', 'hard bop', 'jazz', 'jazz saxophone', 'vocal jazz']"
1202,"['bebop', 'hard bop', 'jazz', 'jazz saxophone', 'vocal jazz']"
1203,"['contemporary gospel', 'gospel']"
1204,"['contemporary gospel', 'gospel']"
1205,"['contemporary gospel', 'gospel']"
1206,"['contemporary gospel', 'gospel']"
1207,"['contemporary gospel', 'gospel']"
1208,"['contemporary gospel', 'gospel']"
1209,"['contemporary gospel', 'gospel']"
1210,"['contemporary gospel', 'gospel']"
1211,"['contemporary gospel', 'gospel']"
1212,"['baroque', 'classical', 'early music', 'german baroque']"
1213,"['baroque', 'classical', 'early music', 'german baroque']"
1214,"['baroque', 'classical', 'early music', 'german baroque']"
1215,"['baroque', 'classical', 'early music', 'german baroque']"
1216,"['baroque', 'classical', 'early music', 'german baroque']"
1217,"['baroque', 'classical', 'early music', 'german baroque']"
1218,"['baroque', 'classical', 'early music', 'german baroque']"
1219,"['baroque', 'classical', 'early music', 'german baroque']"
1220,"['baroque', 'classical', 'early music', 'german baroque']"
1221,"['baroque', 'classical', 'early music', 'german baroque']"
1222,"['baroque', 'classical', 'early music', 'german baroque']"
1223,"['baroque', 'classical', 'early music', 'german baroque']"
1224,"['baroque', 'classical', 'early music', 'german baroque']"
1225,"['baroque', 'classical', 'early music', 'german baroque']"
1226,"['baroque', 'classical', 'early music', 'german baroque']"
1227,"['baroque', 'classical', 'early music', 'german baroque']"
1228,['k-pop']
1229,['k-pop']
1230,['k-pop']
1231,"['adult standards', 'african-american classical', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']"
1232,"['adult standards', 'african-american classical', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']"
1233,"['adult standards', 'african-american classical', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']"
1234,"['adult standards', 'african-american classical', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']"
1235,"['adult standards', 'african-american classical', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']"
1236,"['adult standards', 'african-american classical', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']"
1237,"['adult standards', 'african-american classical', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']"
1238,"['compositional ambient', 'modern cello', 'neo-classical']"
1239,"['compositional ambient', 'modern cello', 'neo-classical']"
1240,"['compositional ambient', 'modern cello', 'neo-classical']"
1241,"['compositional ambient', 'modern cello', 'neo-classical']"
1242,"['compositional ambient', 'modern cello', 'neo-classical']"
1243,"['compositional ambient', 'modern cello', 'neo-classical']"
1244,"['compositional ambient', 'modern cello', 'neo-classical']"
1245,"['compositional ambient', 'modern cello', 'neo-classical']"
1246,"['compositional ambient', 'modern cello', 'neo-classical']"
1247,"['compositional ambient', 'modern cello', 'neo-classical']"
1248,"['compositional ambient', 'modern cello', 'neo-classical']"
1249,"['compositional ambient', 'modern cello', 'neo-classical']"
1250,"['compositional ambient', 'modern cello', 'neo-classical']"
1251,"['compositional ambient', 'modern cello', 'neo-classical']"
1252,"['compositional ambient', 'modern cello', 'neo-classical']"
1253,"['compositional ambient', 'modern cello', 'neo-classical']"
1254,"['compositional ambient', 'modern cello', 'neo-classical']"
1255,"['compositional ambient', 'modern cello', 'neo-classical']"
1256,"['compositional ambient', 'modern cello', 'neo-classical']"
1257,"['compositional ambient', 'modern cello', 'neo-classical']"
1258,"['compositional ambient', 'modern cello', 'neo-classical']"
1259,"['compositional ambient', 'modern cello', 'neo-classical']"
1260,"['compositional ambient', 'modern cello', 'neo-classical']"
1261,"['compositional ambient', 'modern cello', 'neo-classical']"
1262,"['compositional ambient', 'modern cello', 'neo-classical']"
1263,"['compositional ambient', 'modern cello', 'neo-classical']"
1264,"['compositional ambient', 'modern cello', 'neo-classical']"
