,0
289,"['dance pop', 'piano rock', 'pop', 'pop rock']"
290,"['dance pop', 'piano rock', 'pop', 'pop rock']"
291,"['dance pop', 'piano rock', 'pop', 'pop rock']"
292,"['dance pop', 'piano rock', 'pop', 'pop rock']"
293,"['dance pop', 'piano rock', 'pop', 'pop rock']"
294,"['dance pop', 'piano rock', 'pop', 'pop rock']"
295,"['dance pop', 'piano rock', 'pop', 'pop rock']"
296,"['dance pop', 'piano rock', 'pop', 'pop rock']"
297,"['dance pop', 'piano rock', 'pop', 'pop rock']"
298,"['dance pop', 'piano rock', 'pop', 'pop rock']"
299,"['dance pop', 'piano rock', 'pop', 'pop rock']"
300,"['dance pop', 'piano rock', 'pop', 'pop rock']"
301,"['dance pop', 'piano rock', 'pop', 'pop rock']"
302,"['dance pop', 'piano rock', 'pop', 'pop rock']"
303,"['alternative rock', 'art pop', 'art rock', 'dream pop', 'experimental', 'experimental rock', 'indie rock', 'industrial', 'industrial rock', 'no wave', 'noise rock', 'post-punk', 'post-rock']"
304,"['alternative rock', 'art pop', 'art rock', 'dream pop', 'experimental', 'experimental rock', 'indie rock', 'industrial', 'industrial rock', 'no wave', 'noise rock', 'post-punk', 'post-rock']"
305,"['alternative rock', 'art pop', 'art rock', 'dream pop', 'experimental', 'experimental rock', 'indie rock', 'industrial', 'industrial rock', 'no wave', 'noise rock', 'post-punk', 'post-rock']"
306,"['alternative rock', 'art pop', 'art rock', 'dream pop', 'experimental', 'experimental rock', 'indie rock', 'industrial', 'industrial rock', 'no wave', 'noise rock', 'post-punk', 'post-rock']"
307,"['alternative rock', 'art pop', 'art rock', 'dream pop', 'experimental', 'experimental rock', 'indie rock', 'industrial', 'industrial rock', 'no wave', 'noise rock', 'post-punk', 'post-rock']"
308,"['alternative rock', 'art pop', 'art rock', 'dream pop', 'experimental', 'experimental rock', 'indie rock', 'industrial', 'industrial rock', 'no wave', 'noise rock', 'post-punk', 'post-rock']"
309,"['alternative rock', 'art pop', 'art rock', 'dream pop', 'experimental', 'experimental rock', 'indie rock', 'industrial', 'industrial rock', 'no wave', 'noise rock', 'post-punk', 'post-rock']"
310,"['alternative rock', 'art pop', 'art rock', 'dream pop', 'experimental', 'experimental rock', 'indie rock', 'industrial', 'industrial rock', 'no wave', 'noise rock', 'post-punk', 'post-rock']"
311,"['alternative rock', 'art pop', 'art rock', 'dream pop', 'experimental', 'experimental rock', 'indie rock', 'industrial', 'industrial rock', 'no wave', 'noise rock', 'post-punk', 'post-rock']"
312,"['alternative rock', 'art pop', 'art rock', 'dream pop', 'experimental', 'experimental rock', 'indie rock', 'industrial', 'industrial rock', 'no wave', 'noise rock', 'post-punk', 'post-rock']"
313,"['alternative rock', 'art pop', 'art rock', 'dream pop', 'experimental', 'experimental rock', 'indie rock', 'industrial', 'industrial rock', 'no wave', 'noise rock', 'post-punk', 'post-rock']"
314,"['alternative rock', 'art pop', 'art rock', 'dream pop', 'experimental', 'experimental rock', 'indie rock', 'industrial', 'industrial rock', 'no wave', 'noise rock', 'post-punk', 'post-rock']"
315,"['alternative rock', 'art pop', 'art rock', 'dream pop', 'experimental', 'experimental rock', 'indie rock', 'industrial', 'industrial rock', 'no wave', 'noise rock', 'post-punk', 'post-rock']"
316,[]
317,[]
318,[]
319,[]
320,[]
321,[]
322,[]
323,[]
324,[]
325,[]
326,[]
327,[]
328,[]
329,[]
330,[]
331,[]
332,[]
333,"['cali rap', 'modern alternative rock']"
334,[]
335,['bass trap']
336,['bass trap']
337,['bass trap']
338,"['alternative metal', 'british death metal', 'british grindcore', 'brutal death metal', ""death 'n' roll"", 'death metal', 'deathgrind', 'goregrind', 'metal']"
339,"['alternative metal', 'british death metal', 'british grindcore', 'brutal death metal', ""death 'n' roll"", 'death metal', 'deathgrind', 'goregrind', 'metal']"
340,"['alternative metal', 'british death metal', 'british grindcore', 'brutal death metal', ""death 'n' roll"", 'death metal', 'deathgrind', 'goregrind', 'metal']"
341,"['alternative metal', 'british death metal', 'british grindcore', 'brutal death metal', ""death 'n' roll"", 'death metal', 'deathgrind', 'goregrind', 'metal']"
342,"['alternative metal', 'british death metal', 'british grindcore', 'brutal death metal', ""death 'n' roll"", 'death metal', 'deathgrind', 'goregrind', 'metal']"
343,"['alternative metal', 'british death metal', 'british grindcore', 'brutal death metal', ""death 'n' roll"", 'death metal', 'deathgrind', 'goregrind', 'metal']"
344,"['alternative metal', 'british death metal', 'british grindcore', 'brutal death metal', ""death 'n' roll"", 'death metal', 'deathgrind', 'goregrind', 'metal']"
345,"['alternative metal', 'british death metal', 'british grindcore', 'brutal death metal', ""death 'n' roll"", 'death metal', 'deathgrind', 'goregrind', 'metal']"
346,"['alternative metal', 'british death metal', 'british grindcore', 'brutal death metal', ""death 'n' roll"", 'death metal', 'deathgrind', 'goregrind', 'metal']"
347,"['alternative metal', 'british death metal', 'british grindcore', 'brutal death metal', ""death 'n' roll"", 'death metal', 'deathgrind', 'goregrind', 'metal']"
348,"['alternative metal', 'british death metal', 'british grindcore', 'brutal death metal', ""death 'n' roll"", 'death metal', 'deathgrind', 'goregrind', 'metal']"
349,"['alternative metal', 'british death metal', 'british grindcore', 'brutal death metal', ""death 'n' roll"", 'death metal', 'deathgrind', 'goregrind', 'metal']"
350,"['alternative metal', 'british death metal', 'british grindcore', 'brutal death metal', ""death 'n' roll"", 'death metal', 'deathgrind', 'goregrind', 'metal']"
351,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
352,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
353,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
354,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
355,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
356,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
357,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
358,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
359,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
360,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
361,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
362,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
363,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
364,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
365,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
366,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
367,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
368,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
369,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
370,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
371,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
372,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
373,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
374,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
375,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
376,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
377,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
378,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
379,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
380,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
381,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
382,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
383,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
384,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
385,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
386,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
387,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
388,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
389,['background piano']
390,['background piano']
391,['background piano']
392,"['metal', 'old school thrash', 'speed metal', 'swiss metal', 'technical thrash', 'thrash metal']"
393,"['metal', 'old school thrash', 'speed metal', 'swiss metal', 'technical thrash', 'thrash metal']"
394,"['metal', 'old school thrash', 'speed metal', 'swiss metal', 'technical thrash', 'thrash metal']"
395,"['metal', 'old school thrash', 'speed metal', 'swiss metal', 'technical thrash', 'thrash metal']"
396,"['metal', 'old school thrash', 'speed metal', 'swiss metal', 'technical thrash', 'thrash metal']"
397,"['metal', 'old school thrash', 'speed metal', 'swiss metal', 'technical thrash', 'thrash metal']"
398,"['metal', 'old school thrash', 'speed metal', 'swiss metal', 'technical thrash', 'thrash metal']"
399,"['metal', 'old school thrash', 'speed metal', 'swiss metal', 'technical thrash', 'thrash metal']"
400,"['brutal death metal', 'death metal', 'metal', 'new york death metal', 'technical death metal']"
401,"['brutal death metal', 'death metal', 'metal', 'new york death metal', 'technical death metal']"
402,"['brutal death metal', 'death metal', 'metal', 'new york death metal', 'technical death metal']"
403,"['brutal death metal', 'death metal', 'metal', 'new york death metal', 'technical death metal']"
404,"['brutal death metal', 'death metal', 'metal', 'new york death metal', 'technical death metal']"
405,"['brutal death metal', 'death metal', 'metal', 'new york death metal', 'technical death metal']"
406,"['brutal death metal', 'death metal', 'metal', 'new york death metal', 'technical death metal']"
407,"['brutal death metal', 'death metal', 'metal', 'new york death metal', 'technical death metal']"
408,"['brutal death metal', 'death metal', 'metal', 'new york death metal', 'technical death metal']"
409,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
410,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
411,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
412,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
413,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
414,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
415,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
416,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
417,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
418,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
419,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
420,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
421,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
422,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
423,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
424,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
425,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
426,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
427,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
428,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
429,"['alternative rock', 'art pop', 'dream pop', 'nu gaze', 'reading indie', 'rock', 'shoegaze']"
430,"['alternative rock', 'art pop', 'dream pop', 'nu gaze', 'reading indie', 'rock', 'shoegaze']"
431,"['alternative rock', 'art pop', 'dream pop', 'nu gaze', 'reading indie', 'rock', 'shoegaze']"
432,"['alternative rock', 'art pop', 'dream pop', 'nu gaze', 'reading indie', 'rock', 'shoegaze']"
433,"['alternative rock', 'art pop', 'dream pop', 'nu gaze', 'reading indie', 'rock', 'shoegaze']"
434,"['alternative rock', 'art pop', 'dream pop', 'nu gaze', 'reading indie', 'rock', 'shoegaze']"
435,"['alternative rock', 'art pop', 'dream pop', 'nu gaze', 'reading indie', 'rock', 'shoegaze']"
436,"['alternative rock', 'art pop', 'dream pop', 'nu gaze', 'reading indie', 'rock', 'shoegaze']"
437,"['alternative rock', 'art pop', 'dream pop', 'nu gaze', 'reading indie', 'rock', 'shoegaze']"
438,"['alternative rock', 'art pop', 'dream pop', 'nu gaze', 'reading indie', 'rock', 'shoegaze']"
439,"['alternative rock', 'art pop', 'dream pop', 'nu gaze', 'reading indie', 'rock', 'shoegaze']"
440,"['alternative rock', 'art pop', 'dream pop', 'nu gaze', 'reading indie', 'rock', 'shoegaze']"
441,"['alternative rock', 'art pop', 'dream pop', 'nu gaze', 'reading indie', 'rock', 'shoegaze']"
442,"['alternative rock', 'art pop', 'dream pop', 'nu gaze', 'reading indie', 'rock', 'shoegaze']"
443,"['alternative rock', 'art pop', 'dream pop', 'nu gaze', 'reading indie', 'rock', 'shoegaze']"
444,"['alternative rock', 'art pop', 'dream pop', 'nu gaze', 'reading indie', 'rock', 'shoegaze']"
445,"['alternative rock', 'art pop', 'dream pop', 'nu gaze', 'reading indie', 'rock', 'shoegaze']"
446,[]
447,"['alternative rock', 'art pop', 'dream pop', 'nu gaze', 'reading indie', 'rock', 'shoegaze']"
448,"['alternative rock', 'art pop', 'dream pop', 'nu gaze', 'reading indie', 'rock', 'shoegaze']"
449,"['alternative rock', 'art pop', 'dream pop', 'nu gaze', 'reading indie', 'rock', 'shoegaze']"
450,"['big beat', 'downtempo', 'electronica', 'trip hop']"
451,"['big beat', 'downtempo', 'electronica', 'trip hop']"
452,"['big beat', 'downtempo', 'electronica', 'trip hop']"
453,"['big beat', 'downtempo', 'electronica', 'trip hop']"
454,"['big beat', 'downtempo', 'electronica', 'trip hop']"
455,"['big beat', 'downtempo', 'electronica', 'trip hop']"
456,"['big beat', 'downtempo', 'electronica', 'trip hop']"
457,"['big beat', 'downtempo', 'electronica', 'trip hop']"
458,"['big beat', 'downtempo', 'electronica', 'trip hop']"
459,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']"
460,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']"
461,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']"
462,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']"
463,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']"
464,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']"
465,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']"
466,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']"
467,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']"
468,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']"
469,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']"
470,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']"
471,"['black metal', 'brutal death metal', 'death metal', 'florida death metal', 'metal', 'technical death metal']"
472,"['black metal', 'brutal death metal', 'death metal', 'florida death metal', 'metal', 'technical death metal']"
473,"['black metal', 'brutal death metal', 'death metal', 'florida death metal', 'metal', 'technical death metal']"
474,"['black metal', 'brutal death metal', 'death metal', 'florida death metal', 'metal', 'technical death metal']"
475,"['black metal', 'brutal death metal', 'death metal', 'florida death metal', 'metal', 'technical death metal']"
476,"['black metal', 'brutal death metal', 'death metal', 'florida death metal', 'metal', 'technical death metal']"
477,"['black metal', 'brutal death metal', 'death metal', 'florida death metal', 'metal', 'technical death metal']"
478,"['black metal', 'brutal death metal', 'death metal', 'florida death metal', 'metal', 'technical death metal']"
479,"['black metal', 'brutal death metal', 'death metal', 'florida death metal', 'metal', 'technical death metal']"
480,"['black metal', 'brutal death metal', 'death metal', 'florida death metal', 'metal', 'technical death metal']"
481,"['black metal', 'brutal death metal', 'death metal', 'florida death metal', 'metal', 'technical death metal']"
482,"['black metal', 'brutal death metal', 'death metal', 'florida death metal', 'metal', 'technical death metal']"
483,"['black metal', 'brutal death metal', 'death metal', 'florida death metal', 'metal', 'technical death metal']"
484,"['irish rock', 'permanent wave', 'rock']"
485,"['irish rock', 'permanent wave', 'rock']"
486,"['irish rock', 'permanent wave', 'rock']"
487,"['irish rock', 'permanent wave', 'rock']"
488,"['irish rock', 'permanent wave', 'rock']"
489,"['irish rock', 'permanent wave', 'rock']"
490,"['irish rock', 'permanent wave', 'rock']"
491,"['irish rock', 'permanent wave', 'rock']"
492,"['irish rock', 'permanent wave', 'rock']"
493,"['irish rock', 'permanent wave', 'rock']"
494,"['irish rock', 'permanent wave', 'rock']"
495,"['irish rock', 'permanent wave', 'rock']"
